"","eventID","plotID","n"
"1","","OAES_001",4
"2","ABBY.2016.34","ABBY_002",16
"3","ABBY.2016.34","ABBY_003",1
"4","ABBY.2016.34","ABBY_004",41
"5","ABBY.2016.34","ABBY_007",5
"6","ABBY.2016.34","ABBY_010",3
"7","ABBY.2016.34","ABBY_011",3
"8","ABBY.2016.34","ABBY_014",2
"9","ABBY.2016.34","ABBY_023",10
"10","ABBY.2017.16","ABBY_002",4
"11","ABBY.2017.16","ABBY_003",6
"12","ABBY.2017.16","ABBY_007",4
"13","ABBY.2017.16","ABBY_010",17
"14","ABBY.2017.16","ABBY_011",2
"15","ABBY.2017.16","ABBY_014",3
"16","ABBY.2017.16","ABBY_023",10
"17","ABBY.2017.21","ABBY_004",17
"18","ABBY.2017.24","ABBY_002",10
"19","ABBY.2017.24","ABBY_003",3
"20","ABBY.2017.24","ABBY_004",36
"21","ABBY.2017.24","ABBY_007",5
"22","ABBY.2017.24","ABBY_010",24
"23","ABBY.2017.24","ABBY_011",3
"24","ABBY.2017.24","ABBY_014",1
"25","ABBY.2017.24","ABBY_023",24
"26","ABBY.2017.28","ABBY_002",14
"27","ABBY.2017.28","ABBY_003",4
"28","ABBY.2017.28","ABBY_004",29
"29","ABBY.2017.28","ABBY_010",15
"30","ABBY.2017.28","ABBY_011",2
"31","ABBY.2017.28","ABBY_014",2
"32","ABBY.2017.28","ABBY_023",16
"33","ABBY.2017.32","ABBY_002",24
"34","ABBY.2017.32","ABBY_003",6
"35","ABBY.2017.32","ABBY_004",9
"36","ABBY.2017.32","ABBY_007",4
"37","ABBY.2017.32","ABBY_010",20
"38","ABBY.2017.32","ABBY_011",3
"39","ABBY.2017.32","ABBY_014",6
"40","ABBY.2017.32","ABBY_023",9
"41","ABBY.2018.23","ABBY_002",1
"42","ABBY.2018.23","ABBY_004",3
"43","ABBY.2018.23","ABBY_007",2
"44","ABBY.2018.23","ABBY_010",2
"45","ABBY.2018.23","ABBY_023",10
"46","ABBY.2018.27","ABBY_002",3
"47","ABBY.2018.27","ABBY_004",6
"48","ABBY.2018.27","ABBY_007",4
"49","ABBY.2018.27","ABBY_010",2
"50","ABBY.2018.27","ABBY_023",17
"51","ABBY.2018.31","ABBY_002",6
"52","ABBY.2018.31","ABBY_004",6
"53","ABBY.2018.31","ABBY_007",5
"54","ABBY.2018.31","ABBY_010",8
"55","ABBY.2018.31","ABBY_014",1
"56","ABBY.2018.31","ABBY_023",8
"57","ABBY.2018.35","ABBY_002",5
"58","ABBY.2018.35","ABBY_004",20
"59","ABBY.2018.35","ABBY_007",8
"60","ABBY.2018.35","ABBY_010",5
"61","ABBY.2018.35","ABBY_014",2
"62","ABBY.2018.35","ABBY_023",7
"63","ABBY.2019.26","ABBY_002",1
"64","ABBY.2019.26","ABBY_004",20
"65","ABBY.2019.26","ABBY_007",3
"66","ABBY.2019.26","ABBY_010",4
"67","ABBY.2019.26","ABBY_014",3
"68","ABBY.2019.26","ABBY_023",5
"69","ABBY.2019.30","ABBY_002",1
"70","ABBY.2019.30","ABBY_004",12
"71","ABBY.2019.30","ABBY_007",3
"72","ABBY.2019.30","ABBY_010",3
"73","ABBY.2019.30","ABBY_014",1
"74","ABBY.2019.30","ABBY_023",4
"75","ABBY.2019.34","ABBY_002",7
"76","ABBY.2019.34","ABBY_004",22
"77","ABBY.2019.34","ABBY_007",3
"78","ABBY.2019.34","ABBY_010",8
"79","ABBY.2019.34","ABBY_014",3
"80","ABBY.2019.34","ABBY_023",7
"81","ABBY.2019.38","ABBY_002",4
"82","ABBY.2019.38","ABBY_004",29
"83","ABBY.2019.38","ABBY_007",10
"84","ABBY.2019.38","ABBY_010",19
"85","ABBY.2019.38","ABBY_014",7
"86","ABBY.2019.38","ABBY_023",10
"87","ABBY.2020.33","ABBY_002",6
"88","ABBY.2020.33","ABBY_004",4
"89","ABBY.2020.33","ABBY_023",1
"90","ABBY.2020.37","ABBY_002",5
"91","ABBY.2020.37","ABBY_004",21
"92","ABBY.2020.37","ABBY_007",5
"93","ABBY.2020.37","ABBY_010",1
"94","ABBY.2020.37","ABBY_023",20
"95","ABBY.2021.23","ABBY_002",8
"96","ABBY.2021.23","ABBY_004",11
"97","ABBY.2021.23","ABBY_007",4
"98","ABBY.2021.23","ABBY_010",4
"99","ABBY.2021.23","ABBY_014",1
"100","ABBY.2021.23","ABBY_023",10
"101","ABBY.2021.27","ABBY_002",9
"102","ABBY.2021.27","ABBY_004",12
"103","ABBY.2021.27","ABBY_007",3
"104","ABBY.2021.27","ABBY_010",8
"105","ABBY.2021.27","ABBY_023",4
"106","ABBY.2021.31","ABBY_002",7
"107","ABBY.2021.31","ABBY_004",10
"108","ABBY.2021.31","ABBY_007",5
"109","ABBY.2021.31","ABBY_010",2
"110","ABBY.2021.31","ABBY_023",3
"111","ABBY.2021.35","ABBY_002",11
"112","ABBY.2021.35","ABBY_004",24
"113","ABBY.2021.35","ABBY_007",7
"114","ABBY.2021.35","ABBY_010",6
"115","ABBY.2021.35","ABBY_014",4
"116","ABBY.2021.35","ABBY_023",12
"117","ABBY.2022.25","ABBY_002",8
"118","ABBY.2022.25","ABBY_004",3
"119","ABBY.2022.25","ABBY_007",2
"120","ABBY.2022.25","ABBY_010",3
"121","ABBY.2022.25","ABBY_023",7
"122","ABBY.2022.29","ABBY_002",2
"123","ABBY.2022.29","ABBY_004",2
"124","ABBY.2022.29","ABBY_023",2
"125","ABBY.2022.34","ABBY_002",6
"126","ABBY.2022.34","ABBY_004",5
"127","ABBY.2022.34","ABBY_010",1
"128","ABBY.2022.34","ABBY_023",2
"129","ABBY.2022.37","ABBY_002",4
"130","ABBY.2022.37","ABBY_004",7
"131","ABBY.2022.37","ABBY_010",2
"132","ABBY.2022.37","ABBY_023",4
"133","BART.2014.22","BART_001",2
"134","BART.2014.22","BART_007",1
"135","BART.2014.22","BART_012",1
"136","BART.2014.22","BART_015",7
"137","BART.2014.26","BART_001",21
"138","BART.2014.26","BART_007",14
"139","BART.2014.26","BART_012",24
"140","BART.2014.26","BART_015",18
"141","BART.2014.26","BART_062",9
"142","BART.2014.35","BART_001",39
"143","BART.2014.35","BART_007",33
"144","BART.2014.35","BART_012",38
"145","BART.2014.35","BART_015",46
"146","BART.2014.35","BART_062",17
"147","BART.2014.43","BART_001",17
"148","BART.2014.43","BART_007",25
"149","BART.2014.43","BART_012",36
"150","BART.2014.43","BART_015",45
"151","BART.2014.43","BART_062",20
"152","BART.2015.25","BART_001",1
"153","BART.2015.25","BART_007",1
"154","BART.2015.25","BART_015",3
"155","BART.2015.29","BART_001",5
"156","BART.2015.29","BART_007",2
"157","BART.2015.29","BART_012",8
"158","BART.2015.29","BART_015",10
"159","BART.2015.29","BART_062",3
"160","BART.2015.29","BART_084",7
"161","BART.2015.38","BART_001",1
"162","BART.2015.38","BART_007",1
"163","BART.2015.38","BART_012",6
"164","BART.2015.38","BART_015",6
"165","BART.2015.38","BART_062",9
"166","BART.2015.38","BART_084",2
"167","BART.2015.42","BART_001",3
"168","BART.2015.42","BART_012",4
"169","BART.2015.42","BART_015",7
"170","BART.2015.42","BART_062",4
"171","BART.2015.42","BART_084",5
"172","BART.2016.19","BART_001",5
"173","BART.2016.19","BART_007",2
"174","BART.2016.19","BART_012",1
"175","BART.2016.19","BART_015",13
"176","BART.2016.19","BART_062",7
"177","BART.2016.19","BART_084",10
"178","BART.2016.27","BART_001",7
"179","BART.2016.27","BART_007",15
"180","BART.2016.27","BART_012",13
"181","BART.2016.27","BART_015",24
"182","BART.2016.27","BART_062",24
"183","BART.2016.27","BART_084",8
"184","BART.2016.36","BART_012",33
"185","BART.2016.36","BART_015",45
"186","BART.2016.36","BART_062",31
"187","BART.2016.40","BART_001",11
"188","BART.2016.40","BART_007",18
"189","BART.2016.40","BART_012",27
"190","BART.2016.40","BART_015",34
"191","BART.2016.40","BART_062",22
"192","BART.2016.40","BART_084",8
"193","BART.2017.21","BART_001",1
"194","BART.2017.21","BART_007",3
"195","BART.2017.21","BART_012",3
"196","BART.2017.21","BART_015",3
"197","BART.2017.21","BART_084",2
"198","BART.2017.26","BART_001",2
"199","BART.2017.26","BART_007",4
"200","BART.2017.26","BART_012",7
"201","BART.2017.26","BART_015",4
"202","BART.2017.26","BART_062",1
"203","BART.2017.30","BART_001",3
"204","BART.2017.30","BART_007",3
"205","BART.2017.30","BART_012",16
"206","BART.2017.30","BART_015",13
"207","BART.2017.30","BART_062",2
"208","BART.2017.30","BART_084",1
"209","BART.2017.39","BART_007",1
"210","BART.2017.39","BART_012",5
"211","BART.2017.39","BART_015",3
"212","BART.2017.39","BART_062",2
"213","BART.2017.39","BART_084",2
"214","BART.2018.24","BART_001",1
"215","BART.2018.24","BART_007",1
"216","BART.2018.24","BART_012",4
"217","BART.2018.24","BART_015",6
"218","BART.2018.24","BART_062",3
"219","BART.2018.24","BART_084",4
"220","BART.2018.29","BART_001",5
"221","BART.2018.29","BART_007",5
"222","BART.2018.29","BART_012",7
"223","BART.2018.29","BART_015",10
"224","BART.2018.29","BART_062",13
"225","BART.2018.29","BART_084",18
"226","BART.2018.33","BART_001",4
"227","BART.2018.33","BART_007",8
"228","BART.2018.33","BART_012",14
"229","BART.2018.33","BART_015",19
"230","BART.2018.33","BART_062",3
"231","BART.2018.33","BART_084",12
"232","BART.2018.37","BART_001",5
"233","BART.2018.37","BART_007",13
"234","BART.2018.37","BART_012",6
"235","BART.2018.37","BART_015",12
"236","BART.2018.37","BART_062",4
"237","BART.2018.37","BART_084",6
"238","BART.2019.23","BART_012",2
"239","BART.2019.23","BART_015",1
"240","BART.2019.27","BART_015",1
"241","BART.2019.32","BART_015",3
"242","BART.2019.36","BART_001",1
"243","BART.2019.36","BART_015",4
"244","BART.2020.22","BART_001",1
"245","BART.2020.22","BART_015",2
"246","BART.2020.31","BART_001",15
"247","BART.2020.31","BART_012",41
"248","BART.2020.31","BART_015",40
"249","BART.2020.31","BART_062",22
"250","BART.2020.31","BART_084",11
"251","BART.2020.34","BART_001",26
"252","BART.2020.34","BART_007",1
"253","BART.2020.34","BART_012",43
"254","BART.2020.34","BART_015",52
"255","BART.2020.34","BART_062",23
"256","BART.2020.34","BART_084",22
"257","BART.2020.39","BART_001",14
"258","BART.2020.39","BART_007",27
"259","BART.2020.39","BART_012",36
"260","BART.2020.39","BART_015",57
"261","BART.2020.39","BART_062",24
"262","BART.2020.39","BART_084",15
"263","BART.2021.20","BART_012",7
"264","BART.2021.20","BART_015",2
"265","BART.2021.20","BART_062",1
"266","BART.2021.20","BART_084",1
"267","BART.2021.28","BART_001",3
"268","BART.2021.28","BART_007",3
"269","BART.2021.28","BART_012",23
"270","BART.2021.28","BART_015",13
"271","BART.2021.28","BART_062",4
"272","BART.2021.28","BART_084",2
"273","BART.2021.32","BART_001",4
"274","BART.2021.32","BART_007",2
"275","BART.2021.32","BART_012",13
"276","BART.2021.32","BART_015",11
"277","BART.2021.32","BART_062",4
"278","BART.2021.36","BART_007",2
"279","BART.2021.36","BART_012",19
"280","BART.2021.36","BART_015",7
"281","BART.2021.36","BART_062",2
"282","BART.2021.36","BART_084",2
"283","BART.2022.22","BART_012",4
"284","BART.2022.22","BART_015",2
"285","BART.2022.22","BART_062",1
"286","BART.2022.26","BART_001",2
"287","BART.2022.26","BART_007",2
"288","BART.2022.26","BART_012",26
"289","BART.2022.26","BART_015",16
"290","BART.2022.26","BART_062",25
"291","BART.2022.26","BART_084",13
"292","BART.2022.35","BART_012",32
"293","BART.2022.35","BART_015",10
"294","BART.2022.35","BART_062",9
"295","BART.2022.35","BART_084",11
"296","BART.2022.39","BART_012",34
"297","BART.2022.39","BART_015",19
"298","BART.2022.39","BART_062",33
"299","BLAN.2016.14","BLAN_009",1
"300","BLAN.2016.23","BLAN_001",1
"301","BLAN.2016.23","BLAN_009",1
"302","BLAN.2016.31","BLAN_003",1
"303","BLAN.2016.31","BLAN_009",1
"304","BLAN.2016.35","BLAN_003",1
"305","BLAN.2017.13","BLAN_001",1
"306","BLAN.2017.13","BLAN_009",1
"307","CLBJ.2016.27","CLBJ_033",8
"308","CLBJ.2016.27","CLBJ_037",2
"309","CLBJ.2016.27","CLBJ_040",3
"310","CLBJ.2016.27","CLBJ_041",6
"311","CLBJ.2016.27","CLBJ_042",10
"312","CLBJ.2016.27","CLBJ_057",8
"313","CLBJ.2016.31","CLBJ_033",5
"314","CLBJ.2016.31","CLBJ_037",1
"315","CLBJ.2016.31","CLBJ_040",1
"316","CLBJ.2016.31","CLBJ_041",4
"317","CLBJ.2016.31","CLBJ_042",8
"318","CLBJ.2016.31","CLBJ_057",2
"319","CLBJ.2016.36","CLBJ_033",1
"320","CLBJ.2016.36","CLBJ_041",3
"321","CLBJ.2016.36","CLBJ_057",1
"322","CLBJ.2016.40","CLBJ_041",1
"323","CLBJ.2016.40","CLBJ_057",1
"324","CLBJ.2017.13","CLBJ_033",34
"325","CLBJ.2017.13","CLBJ_034",3
"326","CLBJ.2017.13","CLBJ_037",2
"327","CLBJ.2017.13","CLBJ_040",8
"328","CLBJ.2017.13","CLBJ_041",9
"329","CLBJ.2017.13","CLBJ_042",3
"330","CLBJ.2017.13","CLBJ_057",7
"331","CLBJ.2017.17","CLBJ_033",36
"332","CLBJ.2017.17","CLBJ_034",8
"333","CLBJ.2017.17","CLBJ_037",2
"334","CLBJ.2017.17","CLBJ_040",12
"335","CLBJ.2017.17","CLBJ_041",13
"336","CLBJ.2017.17","CLBJ_042",7
"337","CLBJ.2017.17","CLBJ_057",1
"338","CLBJ.2017.21","CLBJ_033",36
"339","CLBJ.2017.21","CLBJ_034",3
"340","CLBJ.2017.21","CLBJ_037",3
"341","CLBJ.2017.21","CLBJ_039",2
"342","CLBJ.2017.21","CLBJ_040",17
"343","CLBJ.2017.21","CLBJ_041",11
"344","CLBJ.2017.21","CLBJ_042",30
"345","CLBJ.2017.21","CLBJ_057",1
"346","CLBJ.2017.25","CLBJ_033",14
"347","CLBJ.2017.25","CLBJ_034",3
"348","CLBJ.2017.25","CLBJ_039",1
"349","CLBJ.2017.25","CLBJ_040",11
"350","CLBJ.2017.25","CLBJ_041",7
"351","CLBJ.2017.25","CLBJ_042",27
"352","CLBJ.2017.25","CLBJ_057",7
"353","CLBJ.2017.38","CLBJ_033",1
"354","CLBJ.2017.38","CLBJ_039",1
"355","CLBJ.2017.38","CLBJ_040",2
"356","CLBJ.2017.38","CLBJ_042",4
"357","CLBJ.2017.42","CLBJ_033",1
"358","CLBJ.2017.42","CLBJ_040",2
"359","CLBJ.2017.42","CLBJ_042",2
"360","CLBJ.2017.42","CLBJ_057",1
"361","CLBJ.2018.12","CLBJ_033",6
"362","CLBJ.2018.12","CLBJ_037",1
"363","CLBJ.2018.12","CLBJ_040",4
"364","CLBJ.2018.12","CLBJ_041",2
"365","CLBJ.2018.12","CLBJ_042",12
"366","CLBJ.2018.16","CLBJ_033",10
"367","CLBJ.2018.16","CLBJ_039",1
"368","CLBJ.2018.16","CLBJ_040",2
"369","CLBJ.2018.16","CLBJ_041",4
"370","CLBJ.2018.16","CLBJ_042",5
"371","CLBJ.2018.16","CLBJ_057",4
"372","CLBJ.2018.20","CLBJ_033",2
"373","CLBJ.2018.20","CLBJ_040",2
"374","CLBJ.2018.20","CLBJ_041",1
"375","CLBJ.2018.20","CLBJ_042",3
"376","CLBJ.2018.20","CLBJ_057",8
"377","CLBJ.2018.24","CLBJ_039",1
"378","CLBJ.2018.24","CLBJ_040",2
"379","CLBJ.2018.24","CLBJ_041",1
"380","CLBJ.2018.24","CLBJ_042",4
"381","CLBJ.2018.37","CLBJ_040",5
"382","CLBJ.2018.37","CLBJ_041",1
"383","CLBJ.2018.37","CLBJ_042",1
"384","CLBJ.2018.41","CLBJ_033",5
"385","CLBJ.2018.41","CLBJ_040",2
"386","CLBJ.2018.41","CLBJ_042",1
"387","CLBJ.2018.41","CLBJ_057",2
"388","CLBJ.2019.11","CLBJ_039",1
"389","CLBJ.2019.11","CLBJ_040",2
"390","CLBJ.2019.11","CLBJ_041",4
"391","CLBJ.2019.11","CLBJ_042",1
"392","CLBJ.2019.15","CLBJ_039",1
"393","CLBJ.2019.15","CLBJ_040",5
"394","CLBJ.2019.15","CLBJ_041",3
"395","CLBJ.2019.15","CLBJ_042",1
"396","CLBJ.2019.19","CLBJ_040",1
"397","CLBJ.2019.19","CLBJ_042",2
"398","CLBJ.2019.23","CLBJ_042",1
"399","CPER.2014.18","CPER_004",1
"400","CPER.2014.18","CPER_005",1
"401","CPER.2014.18","CPER_009",1
"402","CPER.2014.22","CPER_005",3
"403","CPER.2014.39","CPER_005",1
"404","CPER.2015.16","CPER_015",2
"405","CPER.2015.20","CPER_015",4
"406","CPER.2015.24","CPER_005",1
"407","CPER.2015.24","CPER_008",1
"408","CPER.2016.18","CPER_011",3
"409","CPER.2016.18","CPER_015",2
"410","CPER.2017.16","CPER_006",1
"411","CPER.2017.16","CPER_015",2
"412","CPER.2018.15","CPER_015",4
"413","CPER.2018.19","CPER_006",1
"414","CPER.2018.19","CPER_015",1
"415","CPER.2018.23","CPER_005",2
"416","CPER.2018.35","CPER_004",1
"417","CPER.2019.22","CPER_002",1
"418","CPER.2019.22","CPER_005",1
"419","CPER.2019.22","CPER_008",1
"420","CPER.2020.29","CPER_008",1
"421","CPER.2021.14","CPER_005",1
"422","CPER.2021.14","CPER_008",1
"423","CPER.2021.14","CPER_011",1
"424","CPER.2021.22","CPER_011",1
"425","CPER.2021.41","CPER_004",1
"426","CPER.2022.30","CPER_004",1
"427","CPER.2022.30","CPER_005",1
"428","CPER.2022.30","CPER_011",1
"429","CPER.2022.40","CPER_005",1
"430","CPER.2022.40","CPER_011",2
"431","CPER.2022.40","CPER_015",1
"432","DCFS.2017.25","DCFS_003",2
"433","DCFS.2017.25","DCFS_004",4
"434","DCFS.2017.25","DCFS_006",16
"435","DCFS.2017.25","DCFS_014",7
"436","DCFS.2017.25","DCFS_020",1
"437","DCFS.2017.33","DCFS_003",10
"438","DCFS.2017.33","DCFS_004",3
"439","DCFS.2017.33","DCFS_006",9
"440","DCFS.2017.33","DCFS_014",11
"441","DCFS.2017.33","DCFS_020",1
"442","DCFS.2017.41","DCFS_003",13
"443","DCFS.2017.41","DCFS_004",3
"444","DCFS.2017.41","DCFS_006",15
"445","DCFS.2017.41","DCFS_009",2
"446","DCFS.2017.41","DCFS_014",17
"447","DCFS.2018.19","DCFS_003",4
"448","DCFS.2018.19","DCFS_006",3
"449","DCFS.2018.19","DCFS_009",3
"450","DCFS.2018.19","DCFS_014",3
"451","DCFS.2018.23","DCFS_003",3
"452","DCFS.2018.23","DCFS_004",1
"453","DCFS.2018.23","DCFS_006",2
"454","DCFS.2018.23","DCFS_009",3
"455","DCFS.2018.23","DCFS_014",4
"456","DCFS.2018.23","DCFS_020",1
"457","DCFS.2018.27","DCFS_003",5
"458","DCFS.2018.27","DCFS_004",2
"459","DCFS.2018.27","DCFS_006",2
"460","DCFS.2018.27","DCFS_009",3
"461","DCFS.2018.27","DCFS_014",5
"462","DCFS.2018.27","DCFS_020",2
"463","DCFS.2018.40","DCFS_003",25
"464","DCFS.2018.40","DCFS_004",3
"465","DCFS.2018.40","DCFS_006",3
"466","DCFS.2018.40","DCFS_009",10
"467","DCFS.2018.40","DCFS_014",14
"468","DCFS.2018.40","DCFS_020",2
"469","DCFS.2019.22","DCFS_003",8
"470","DCFS.2019.22","DCFS_004",1
"471","DCFS.2019.22","DCFS_009",2
"472","DCFS.2019.22","DCFS_014",1
"473","DCFS.2019.22","DCFS_020",1
"474","DCFS.2019.26","DCFS_003",8
"475","DCFS.2019.26","DCFS_004",2
"476","DCFS.2019.26","DCFS_006",3
"477","DCFS.2019.26","DCFS_009",6
"478","DCFS.2019.26","DCFS_014",2
"479","DCFS.2019.26","DCFS_020",3
"480","DCFS.2019.34","DCFS_003",12
"481","DCFS.2019.34","DCFS_004",1
"482","DCFS.2019.34","DCFS_006",6
"483","DCFS.2019.34","DCFS_009",8
"484","DCFS.2019.34","DCFS_014",8
"485","DCFS.2019.34","DCFS_020",2
"486","DCFS.2019.43","DCFS_009",2
"487","DCFS.2020.25","DCFS_003",3
"488","DCFS.2020.25","DCFS_004",1
"489","DCFS.2020.25","DCFS_009",2
"490","DCFS.2020.25","DCFS_014",11
"491","DCFS.2020.25","DCFS_020",1
"492","DCFS.2020.33","DCFS_003",10
"493","DCFS.2020.33","DCFS_004",1
"494","DCFS.2020.33","DCFS_006",4
"495","DCFS.2020.33","DCFS_009",8
"496","DCFS.2020.33","DCFS_014",22
"497","DCFS.2020.37","DCFS_014",1
"498","DCFS.2021.18","DCFS_014",1
"499","DCFS.2021.23","DCFS_003",3
"500","DCFS.2021.23","DCFS_004",1
"501","DCFS.2021.23","DCFS_006",4
"502","DCFS.2021.23","DCFS_014",3
"503","DCFS.2021.27","DCFS_003",6
"504","DCFS.2021.27","DCFS_004",1
"505","DCFS.2021.27","DCFS_006",5
"506","DCFS.2021.27","DCFS_009",2
"507","DCFS.2021.27","DCFS_014",1
"508","DCFS.2021.35","DCFS_003",10
"509","DCFS.2021.35","DCFS_006",17
"510","DCFS.2021.35","DCFS_009",4
"511","DCFS.2021.35","DCFS_014",10
"512","DCFS.2021.35","DCFS_020",3
"513","DCFS.2022.17","DCFS_003",1
"514","DCFS.2022.17","DCFS_014",1
"515","DCFS.2022.21","DCFS_003",1
"516","DCFS.2022.21","DCFS_006",3
"517","DCFS.2022.21","DCFS_014",5
"518","DCFS.2022.29","DCFS_003",11
"519","DCFS.2022.29","DCFS_004",2
"520","DCFS.2022.29","DCFS_006",8
"521","DCFS.2022.29","DCFS_009",2
"522","DCFS.2022.29","DCFS_014",13
"523","DCFS.2022.34","DCFS_003",57
"524","DCFS.2022.34","DCFS_006",21
"525","DCFS.2022.34","DCFS_009",1
"526","DCFS.2022.34","DCFS_014",39
"527","DCFS.2022.34","DCFS_020",1
"528","GRSM.2015.21","GRSM_015",1
"529","GRSM.2015.21","GRSM_020",16
"530","GRSM.2015.21","GRSM_033",1
"531","GRSM.2015.29","GRSM_015",2
"532","GRSM.2015.29","GRSM_020",13
"533","GRSM.2015.29","GRSM_033",1
"534","GRSM.2015.38","GRSM_003",14
"535","GRSM.2015.38","GRSM_014",1
"536","GRSM.2015.38","GRSM_020",19
"537","GRSM.2015.43","GRSM_003",10
"538","GRSM.2015.43","GRSM_014",13
"539","GRSM.2015.43","GRSM_020",19
"540","GRSM.2016.19","GRSM_003",3
"541","GRSM.2016.19","GRSM_015",1
"542","GRSM.2016.19","GRSM_020",2
"543","GRSM.2016.23","GRSM_003",1
"544","GRSM.2016.23","GRSM_014",1
"545","GRSM.2016.23","GRSM_015",5
"546","GRSM.2016.23","GRSM_020",4
"547","GRSM.2016.23","GRSM_033",1
"548","GRSM.2016.31","GRSM_003",1
"549","GRSM.2016.31","GRSM_013",1
"550","GRSM.2016.31","GRSM_014",3
"551","GRSM.2016.31","GRSM_015",4
"552","GRSM.2016.31","GRSM_020",3
"553","GRSM.2016.31","GRSM_069",1
"554","GRSM.2016.39","GRSM_014",1
"555","GRSM.2016.39","GRSM_015",1
"556","GRSM.2016.39","GRSM_020",18
"557","GRSM.2016.39","GRSM_069",1
"558","GRSM.2017.18","GRSM_015",1
"559","GRSM.2017.18","GRSM_020",1
"560","GRSM.2017.26","GRSM_020",1
"561","GRSM.2017.26","GRSM_033",1
"562","GRSM.2017.26","GRSM_069",2
"563","GRSM.2017.38","GRSM_013",1
"564","GRSM.2017.38","GRSM_020",6
"565","GRSM.2017.38","GRSM_069",2
"566","GRSM.2017.43","GRSM_013",1
"567","GRSM.2017.43","GRSM_014",1
"568","GRSM.2017.43","GRSM_020",16
"569","GRSM.2017.43","GRSM_069",2
"570","GRSM.2018.20","GRSM_014",1
"571","GRSM.2018.20","GRSM_015",3
"572","GRSM.2018.20","GRSM_020",4
"573","GRSM.2018.20","GRSM_069",5
"574","GRSM.2018.33","GRSM_014",3
"575","GRSM.2018.33","GRSM_020",2
"576","GRSM.2018.33","GRSM_069",10
"577","GRSM.2018.41","GRSM_014",8
"578","GRSM.2018.41","GRSM_020",6
"579","GRSM.2018.41","GRSM_033",2
"580","GRSM.2018.41","GRSM_071",1
"581","GRSM.2018.45","GRSM_014",12
"582","GRSM.2018.45","GRSM_020",29
"583","GRSM.2018.45","GRSM_033",1
"584","GRSM.2018.45","GRSM_071",6
"585","GRSM.2019.19","GRSM_014",1
"586","GRSM.2019.19","GRSM_020",1
"587","GRSM.2019.19","GRSM_033",1
"588","GRSM.2019.19","GRSM_069",1
"589","GRSM.2019.19","GRSM_070",1
"590","GRSM.2019.23","GRSM_014",1
"591","GRSM.2019.23","GRSM_033",2
"592","GRSM.2019.23","GRSM_069",3
"593","GRSM.2019.23","GRSM_070",1
"594","GRSM.2019.23","GRSM_071",1
"595","GRSM.2019.27","GRSM_015",2
"596","GRSM.2019.27","GRSM_020",1
"597","GRSM.2019.27","GRSM_033",2
"598","GRSM.2019.27","GRSM_070",1
"599","GRSM.2020.26","GRSM_020",1
"600","GRSM.2020.26","GRSM_069",3
"601","GRSM.2021.24","GRSM_069",1
"602","GRSM.2021.41","GRSM_014",1
"603","GRSM.2021.41","GRSM_020",4
"604","GRSM.2021.41","GRSM_069",3
"605","GRSM.2022.21","GRSM_069",1
"606","GRSM.2022.21","GRSM_071",1
"607","HARV.2013.25","HARV_016",3
"608","HARV.2013.28","HARV_006",3
"609","HARV.2013.28","HARV_008",5
"610","HARV.2013.28","HARV_021",7
"611","HARV.2013.28","HARV_023",2
"612","HARV.2013.28","HARV_032",1
"613","HARV.2013.32","HARV_001",2
"614","HARV.2013.32","HARV_006",6
"615","HARV.2013.32","HARV_008",3
"616","HARV.2013.32","HARV_021",8
"617","HARV.2013.32","HARV_023",2
"618","HARV.2013.32","HARV_032",1
"619","HARV.2013.37","HARV_001",2
"620","HARV.2013.37","HARV_006",5
"621","HARV.2013.37","HARV_021",8
"622","HARV.2013.37","HARV_023",1
"623","HARV.2013.37","HARV_032",3
"624","HARV.2013.40","HARV_001",5
"625","HARV.2013.40","HARV_006",5
"626","HARV.2013.40","HARV_008",1
"627","HARV.2013.40","HARV_021",5
"628","HARV.2013.40","HARV_032",4
"629","HARV.2014.18","HARV_006",1
"630","HARV.2014.21","HARV_021",4
"631","HARV.2014.21","HARV_023",2
"632","HARV.2014.25","HARV_001",16
"633","HARV.2014.25","HARV_006",17
"634","HARV.2014.25","HARV_008",10
"635","HARV.2014.25","HARV_014",1
"636","HARV.2014.25","HARV_021",6
"637","HARV.2014.25","HARV_023",9
"638","HARV.2014.25","HARV_032",6
"639","HARV.2014.30","HARV_001",11
"640","HARV.2014.30","HARV_006",7
"641","HARV.2014.30","HARV_008",2
"642","HARV.2014.30","HARV_010",5
"643","HARV.2014.30","HARV_014",3
"644","HARV.2014.30","HARV_021",5
"645","HARV.2014.30","HARV_023",3
"646","HARV.2014.30","HARV_032",10
"647","HARV.2014.33","HARV_001",7
"648","HARV.2014.33","HARV_006",9
"649","HARV.2014.33","HARV_008",4
"650","HARV.2014.33","HARV_010",2
"651","HARV.2014.33","HARV_014",5
"652","HARV.2014.33","HARV_021",8
"653","HARV.2014.33","HARV_023",3
"654","HARV.2014.33","HARV_032",4
"655","HARV.2014.38","HARV_001",9
"656","HARV.2014.38","HARV_010",2
"657","HARV.2014.38","HARV_014",1
"658","HARV.2014.38","HARV_021",2
"659","HARV.2014.38","HARV_023",3
"660","HARV.2014.38","HARV_032",4
"661","HARV.2015.24","HARV_001",2
"662","HARV.2015.24","HARV_008",12
"663","HARV.2015.24","HARV_010",4
"664","HARV.2015.24","HARV_014",3
"665","HARV.2015.24","HARV_021",8
"666","HARV.2015.24","HARV_023",8
